"age","male","race","hrs_per_wk","wkswork","incwage","ed_lt_hs","ed_some_hs","ed_hs_degree","ed_some_col","ed_ba_degree","ed_post_degree"
43,0,"white",50,52,150000,0,0,0,0,1,0
48,1,"white",40,8,2500,0,0,0,0,0,1
47,0,"white",35,52,59999,0,0,0,1,0,0
46,0,"asian/pacific",0,0,0,0,0,0,0,0,1
55,0,"white",40,52,19561,0,0,0,1,0,0
55,1,"white",0,0,0,0,0,0,1,0,0
32,0,"white",60,52,250000,0,0,0,0,0,1
38,1,"white",55,52,170000,0,0,0,0,0,1
39,1,"white",50,52,40000,0,0,1,0,0,0
38,0,"white",40,42,30000,0,0,0,0,1,0
26,1,"asian/pacific",40,40,40000,0,0,0,0,1,0
52,1,"white",50,52,80000,0,0,0,0,0,1
48,0,"asian/pacific",60,52,80000,0,0,0,0,0,1
63,0,"white",0,0,0,0,0,1,0,0,0
43,0,"white",40,52,35000,0,0,0,1,0,0
52,0,"black",40,52,82000,0,0,0,0,0,1
53,0,"white",40,42,65000,0,0,0,0,1,0
52,1,"white",NA,52,120000,0,0,0,0,1,0
55,1,"white",0,0,0,0,0,1,0,0,0
54,0,"white",0,0,0,0,0,1,0,0,0
58,1,"white",50,52,150000,0,0,0,0,1,0
59,0,"white",50,52,75000,0,0,0,0,1,0
63,0,"black",0,0,0,0,0,0,1,0,0
42,0,"white",40,52,78000,0,0,0,0,1,0
48,1,"white",40,52,210000,0,0,0,0,1,0
56,1,"white",0,0,0,0,0,0,1,0,0
57,0,"white",0,0,0,0,0,1,0,0,0
46,1,"white",40,52,11000,0,0,1,0,0,0
35,0,"white",0,0,0,0,0,1,0,0,0
53,0,"white",40,52,24000,0,0,1,0,0,0
53,1,"white",40,52,46000,0,0,1,0,0,0
41,0,"white",40,52,20000,0,0,1,0,0,0
41,1,"white",40,52,60000,0,0,1,0,0,0
51,1,"white",50,52,130000,0,0,0,0,1,0
48,0,"white",0,0,0,0,0,1,0,0,0
43,0,"white",0,0,0,0,0,1,0,0,0
49,1,"white",60,52,150000,0,0,0,0,1,0
54,0,"white",0,0,0,0,0,0,1,0,0
50,0,"white",0,0,0,1,0,0,0,0,0
50,1,"white",40,52,20800,1,0,0,0,0,0
40,1,"white",40,52,21000,1,0,0,0,0,0
41,0,"white",25,52,2800,0,0,1,0,0,0
40,1,"white",40,52,43000,0,0,1,0,0,0
39,1,"white",40,52,117000,0,0,0,1,0,0
38,0,"white",40,52,1e+05,0,0,0,0,0,1
41,1,"white",40,52,115000,0,0,0,0,0,1
42,0,"white",0,0,0,0,0,0,0,1,0
42,1,"asian/pacific",40,52,180000,0,0,0,0,0,1
39,0,"asian/pacific",40,52,131000,0,0,0,0,0,1
56,0,"black",52,52,112300,0,0,0,0,0,1
26,0,"black",40,44,25000,0,0,0,1,0,0
25,1,"black",0,0,0,0,0,0,0,1,0
64,1,"white",0,0,0,0,0,1,0,0,0
62,0,"white",8,52,25000,0,0,1,0,0,0
46,0,"black",0,0,0,0,1,0,0,0,0
36,1,"white",40,52,30000,0,0,0,0,1,0
30,0,"white",0,0,0,0,0,0,1,0,0
30,1,"white",0,0,0,0,0,0,0,1,0
47,0,"white",8,40,0,0,0,0,1,0,0
49,1,"black",40,52,10000,0,0,0,1,0,0
44,0,"black",40,52,62000,0,0,0,1,0,0
31,1,"white",NA,36,18000,0,1,0,0,0,0
40,0,"white",0,0,0,0,0,0,1,0,0
28,0,"white",40,52,39000,0,0,1,0,0,0
60,0,"white",0,0,0,1,0,0,0,0,0
26,0,"white",40,44,13000,0,0,1,0,0,0
29,1,"white",40,52,35000,0,0,1,0,0,0
36,1,"white",40,52,35000,0,1,0,0,0,0
37,0,"white",0,0,0,0,0,1,0,0,0
48,1,"black",40,52,40000,0,0,1,0,0,0
33,0,"black",20,8,1700,0,0,0,1,0,0
51,1,"asian/pacific",40,40,50000,0,1,0,0,0,0
64,0,"asian/pacific",40,52,102000,0,0,0,0,1,0
42,1,"white",40,52,80000,0,0,0,1,0,0
38,0,"white",40,52,40000,0,0,0,0,0,1
48,0,"white",40,52,11520,0,0,1,0,0,0
26,1,"white",30,52,0,0,0,0,1,0,0
26,0,"white",36,52,55000,0,0,0,1,0,0
58,1,"white",0,0,0,0,0,1,0,0,0
52,0,"white",30,52,54000,0,0,0,1,0,0
57,1,"white",0,0,0,0,1,0,0,0,0
26,1,"white",40,50,23000,0,0,1,0,0,0
28,0,"white",40,28,15000,0,0,1,0,0,0
50,1,"white",40,52,38000,0,0,1,0,0,0
48,0,"white",40,52,46000,0,0,1,0,0,0
45,1,"white",40,52,60000,0,0,1,0,0,0
56,1,"white",NA,50,27000,0,0,1,0,0,0
58,0,"white",0,0,0,0,0,1,0,0,0
52,0,"white",NA,10,0,0,0,0,0,1,0
33,0,"white",40,52,16800,0,0,0,1,0,0
38,0,"white",40,52,27000,0,0,0,0,1,0
61,1,"white",0,0,0,0,0,1,0,0,0
60,0,"white",40,52,51000,0,1,0,0,0,0
37,1,"white",0,0,0,0,0,1,0,0,0
47,1,"white",45,52,33000,0,0,1,0,0,0
43,0,"white",40,52,48000,0,0,1,0,0,0
57,1,"white",40,52,73000,0,0,1,0,0,0
52,0,"white",NA,26,27000,0,0,1,0,0,0
58,0,"white",25,40,3500,0,0,1,0,0,0
29,1,"white",40,12,12000,0,1,0,0,0,0
28,1,"white",40,26,10000,0,1,0,0,0,0
27,0,"white",40,52,30000,0,0,1,0,0,0
53,0,"white",38,52,56000,0,0,1,0,0,0
37,0,"white",0,0,0,0,0,1,0,0,0
39,1,"white",30,26,50000,0,0,1,0,0,0
58,0,"white",22,52,13000,0,1,0,0,0,0
43,0,"white",36,52,49400,0,0,0,1,0,0
45,1,"white",40,52,70000,0,0,1,0,0,0
52,1,"white",40,52,150000,0,0,0,0,1,0
51,0,"white",40,52,17000,0,0,1,0,0,0
40,1,"white",40,52,126000,0,1,0,0,0,0
26,0,"white",40,52,19000,0,0,1,0,0,0
63,0,"white",NA,52,32000,0,0,1,0,0,0
43,1,"white",40,52,45000,0,0,1,0,0,0
60,0,"white",40,52,28000,0,0,1,0,0,0
43,1,"white",0,0,0,0,1,0,0,0,0
46,0,"white",0,0,0,0,0,1,0,0,0
39,1,"white",40,52,38000,0,0,1,0,0,0
33,0,"white",20,52,52000,0,0,0,0,1,0
34,1,"white",40,52,85000,0,0,1,0,0,0
41,0,"white",40,52,32000,0,0,0,1,0,0
46,1,"white",50,52,35000,0,0,1,0,0,0
47,1,"white",40,52,0,0,0,1,0,0,0
44,0,"white",50,52,35607,0,0,1,0,0,0
41,1,"white",40,52,38000,0,0,1,0,0,0
38,0,"white",30,52,13000,0,0,1,0,0,0
48,0,"white",37,52,33000,0,0,0,1,0,0
34,0,"white",0,0,0,0,0,1,0,0,0
38,1,"white",40,52,33000,0,0,1,0,0,0
36,0,"white",NA,12,3000,0,0,0,1,0,0
32,1,"white",40,52,28000,0,0,1,0,0,0
47,1,"white",40,52,98000,0,0,1,0,0,0
45,1,"white",0,0,0,0,0,1,0,0,0
43,0,"white",40,52,34000,0,1,0,0,0,0
44,1,"white",0,0,0,0,1,0,0,0,0
47,0,"white",0,0,0,0,1,0,0,0,0
50,1,"white",40,52,56000,0,0,1,0,0,0
39,0,"white",0,0,0,0,1,0,0,0,0
41,1,"white",40,52,50000,0,0,0,0,1,0
43,0,"white",40,52,50000,0,0,0,0,1,0
58,0,"white",0,0,0,0,0,1,0,0,0
32,1,"white",40,52,0,0,0,1,0,0,0
58,0,"white",40,52,66000,0,0,1,0,0,0
56,0,"white",40,52,29120,0,1,0,0,0,0
63,0,"white",0,0,0,0,0,0,1,0,0
64,0,"white",0,0,0,0,0,1,0,0,0
58,0,"white",40,52,22000,0,0,0,0,0,1
56,1,"white",40,49,24000,0,0,0,0,0,1
58,0,"white",0,0,0,0,0,0,0,1,0
58,1,"white",40,52,126000,0,0,0,0,1,0
39,1,"black",35,52,13000,0,0,1,0,0,0
31,0,"white",40,52,22000,0,0,1,0,0,0
34,0,"white",40,52,31700,0,0,0,0,1,0
29,1,"white",NA,6,0,0,0,1,0,0,0
39,1,"white",36,52,50000,0,0,0,1,0,0
35,0,"white",40,48,110000,0,1,0,0,0,0
62,1,"white",0,0,0,0,1,0,0,0,0
44,1,"white",40,40,40000,0,0,0,0,1,0
44,0,"white",40,52,30000,0,0,0,0,1,0
49,0,"white",40,52,67000,0,0,0,0,1,0
58,1,"white",40,52,0,0,0,0,0,1,0
61,1,"white",4,52,500,0,0,1,0,0,0
60,0,"white",40,52,33000,0,0,0,1,0,0
28,1,"white",NA,20,0,0,0,0,1,0,0
47,1,"white",40,52,50000,0,0,1,0,0,0
40,0,"white",40,52,45000,0,0,0,0,0,1
27,0,"white",40,52,26000,0,0,0,1,0,0
27,1,"white",40,52,32000,0,0,1,0,0,0
39,0,"white",40,52,150000,0,0,0,0,1,0
43,1,"white",40,52,50000,0,0,0,0,1,0
37,1,"white",60,52,37000,0,0,1,0,0,0
54,0,"white",30,52,15000,0,1,0,0,0,0
58,1,"white",0,0,0,0,0,1,0,0,0
30,0,"white",25,52,16640,0,0,1,0,0,0
31,1,"white",40,52,48000,0,0,0,0,1,0
30,0,"white",55,52,29000,0,0,0,0,1,0
53,1,"white",0,0,0,0,0,0,1,0,0
53,0,"white",40,52,65000,0,0,0,0,1,0
29,1,"white",0,0,0,0,0,1,0,0,0
51,0,"white",40,52,43200,0,0,0,0,1,0
52,1,"white",40,52,50000,0,0,1,0,0,0
56,0,"white",67,52,53000,0,0,0,1,0,0
63,1,"white",0,0,0,0,0,1,0,0,0
60,1,"white",NA,52,45000,0,0,0,1,0,0
59,0,"white",0,0,0,0,0,0,0,0,1
54,1,"white",0,0,0,0,0,1,0,0,0
51,0,"white",40,52,25000,0,0,0,1,0,0
46,1,"white",38,52,52000,0,0,0,0,0,1
47,0,"white",38,52,70000,0,0,0,0,0,1
55,1,"white",0,0,0,0,0,1,0,0,0
59,1,"white",40,52,75000,0,0,0,1,0,0
59,0,"white",0,0,0,0,0,0,1,0,0
34,0,"white",40,52,10000,0,0,0,1,0,0
63,1,"white",0,0,0,0,0,1,0,0,0
61,0,"white",40,39,25000,0,0,1,0,0,0
45,0,"white",NA,52,0,0,0,0,0,1,0
42,1,"white",50,52,143000,0,0,0,1,0,0
51,1,"white",NA,18,15000,0,0,0,1,0,0
53,1,"white",22,52,105000,0,0,0,0,0,1
54,0,"white",22,52,20000,0,0,0,0,0,1
43,1,"white",50,48,80000,0,0,1,0,0,0
44,0,"white",40,52,40000,0,0,0,1,0,0
53,0,"white",17,8,2000,0,0,1,0,0,0
54,0,"white",NA,52,7000,0,0,1,0,0,0
58,1,"white",NA,42,14550,0,0,0,0,1,0
26,1,"multiple/other",40,30,20000,0,0,1,0,0,0
51,1,"white",NA,52,0,0,0,1,0,0,0
63,0,"white",0,0,0,0,0,1,0,0,0
25,1,"white",40,30,30000,0,0,0,0,1,0
30,0,"white",50,52,55900,0,0,0,0,1,0
27,0,"white",36,30,14635,0,0,0,0,0,1
40,0,"white",0,0,0,0,0,1,0,0,0
44,1,"white",40,52,65000,0,0,0,0,0,1
41,1,"white",60,52,90000,0,0,0,0,1,0
44,0,"white",0,0,0,0,0,0,1,0,0
29,0,"white",NA,52,24000,0,0,1,0,0,0
31,1,"white",40,52,30000,0,0,0,1,0,0
50,0,"white",NA,52,75000,0,0,0,1,0,0
53,1,"white",35,52,70000,0,0,0,1,0,0
37,0,"white",0,0,0,1,0,0,0,0,0
56,1,"white",40,52,30000,0,0,1,0,0,0
45,0,"white",32,52,38000,0,0,0,0,1,0
49,1,"white",0,0,0,0,0,0,1,0,0
63,1,"black",50,52,170000,0,0,0,0,0,1
62,0,"black",40,52,44000,0,0,0,1,0,0
25,1,"black",40,52,25000,0,0,0,0,1,0
30,0,"white",0,0,0,0,0,0,0,1,0
29,1,"white",47,52,0,0,0,1,0,0,0
36,1,"white",40,52,35000,0,0,0,0,1,0
40,0,"white",45,52,1e+06,0,0,0,1,0,0
43,1,"white",45,52,950000,0,0,1,0,0,0
47,0,"white",13,39,4000,0,0,1,0,0,0
45,1,"white",0,0,0,0,0,0,1,0,0
49,0,"white",0,0,0,0,0,0,0,1,0
50,1,"white",40,52,120000,0,0,0,0,1,0
36,0,"white",NA,52,40000,0,0,0,0,1,0
33,1,"white",NA,52,60000,0,0,0,1,0,0
33,0,"white",40,52,28000,0,0,1,0,0,0
40,1,"white",40,39,42000,0,0,0,0,1,0
40,0,"white",40,52,74000,0,0,0,0,0,1
33,1,"white",NA,26,12500,0,0,1,0,0,0
29,0,"white",50,26,12000,0,0,1,0,0,0
54,0,"white",0,0,0,0,0,0,0,1,0
31,1,"white",40,52,21000,0,0,1,0,0,0
57,0,"white",0,0,0,0,0,1,0,0,0
39,0,"white",20,8,4000,0,0,0,0,1,0
52,1,"white",40,48,23000,0,1,0,0,0,0
58,0,"white",40,52,25000,0,0,1,0,0,0
32,0,"white",0,0,0,0,0,1,0,0,0
38,0,"white",40,52,56000,0,0,0,0,1,0
40,1,"white",35,52,18000,0,0,0,0,1,0
57,0,"white",0,0,0,0,0,1,0,0,0
60,1,"white",NA,52,18000,0,0,1,0,0,0
51,1,"white",0,0,0,0,0,1,0,0,0
60,1,"white",0,0,0,0,1,0,0,0,0
36,0,"white",20,52,0,0,0,0,0,1,0
37,1,"white",72,52,80000,0,0,0,0,1,0
48,0,"white",40,52,32000,0,0,0,1,0,0
50,1,"white",40,52,56000,0,0,0,1,0,0
36,1,"white",55,52,80002,0,0,0,1,0,0
27,0,"white",45,52,43800,0,0,0,0,1,0
45,0,"white",0,0,0,0,0,0,1,0,0
46,1,"white",70,52,50000,0,0,1,0,0,0
59,0,"white",40,52,122000,0,0,1,0,0,0
41,0,"white",9,24,1200,0,0,0,0,1,0
40,1,"white",80,52,145000,0,0,0,0,0,1
32,0,"white",0,0,0,0,0,0,0,1,0
34,1,"white",40,52,110000,0,0,0,1,0,0
58,0,"white",40,52,7e+05,0,0,0,0,1,0
61,0,"white",40,44,150000,0,0,0,0,0,1
59,0,"black",0,0,0,0,1,0,0,0,0
28,1,"white",40,52,1099999,0,0,0,0,0,1
50,0,"white",52,52,32000,0,0,0,1,0,0
63,0,"white",0,0,0,0,0,1,0,0,0
60,1,"white",0,0,0,0,0,1,0,0,0
47,0,"white",40,52,50000,0,0,0,0,1,0
50,1,"white",40,52,82000,0,0,0,1,0,0
62,1,"white",50,52,64000,0,0,0,0,0,1
50,0,"white",0,0,0,0,0,0,0,1,0
49,1,"white",40,52,1e+05,0,0,0,1,0,0
50,0,"white",20,52,18000,0,0,0,1,0,0
40,1,"white",47,52,35000,0,1,0,0,0,0
47,1,"white",40,52,62000,0,0,0,0,0,1
43,0,"white",18,4,500,0,0,0,0,0,1
25,0,"white",40,52,35000,0,0,0,0,1,0
59,1,"white",35,52,24000,0,0,1,0,0,0
35,1,"white",40,52,0,0,0,0,0,1,0
34,0,"white",40,52,42000,0,0,0,0,1,0
49,0,"white",0,0,0,0,0,0,0,1,0
30,1,"white",0,0,0,0,1,0,0,0,0
30,0,"white",0,0,0,0,1,0,0,0,0
56,1,"white",50,52,80000,0,0,0,0,1,0
48,0,"white",40,52,15000,0,0,0,1,0,0
35,0,"white",NA,52,0,0,0,0,1,0,0
34,1,"white",NA,52,84000,0,0,0,1,0,0
54,0,"white",45,52,29600,0,0,1,0,0,0
41,1,"black",40,52,50000,0,0,0,0,1,0
55,0,"white",38,52,29136,0,0,1,0,0,0
61,1,"white",50,52,120000,0,0,0,0,1,0
35,0,"white",40,52,20000,0,0,0,1,0,0
36,1,"white",40,52,30000,0,0,0,1,0,0
42,1,"white",50,52,31500,0,0,0,0,1,0
42,0,"white",8,36,7000,0,0,0,0,1,0
58,0,"white",0,0,0,0,0,0,1,0,0
43,0,"white",40,52,1e+05,0,0,1,0,0,0
47,1,"white",40,52,60000,0,0,1,0,0,0
53,1,"white",40,52,45760,0,0,1,0,0,0
49,0,"white",57,52,44000,0,0,0,0,0,1
42,1,"white",50,52,72000,0,0,0,0,0,1
40,0,"white",42,52,69350,0,0,0,0,0,1
53,1,"white",55,52,60000,0,0,0,1,0,0
50,0,"white",55,52,110000,0,0,0,0,0,1
47,0,"white",40,52,37940,0,0,1,0,0,0
53,1,"white",40,52,47440,0,0,1,0,0,0
41,0,"white",0,0,0,0,0,1,0,0,0
63,0,"white",0,0,0,0,0,0,1,0,0
32,0,"white",40,52,43000,0,0,0,0,0,1
36,1,"white",30,52,1e+05,0,0,0,0,1,0
41,0,"white",40,52,84000,0,0,0,0,0,1
54,0,"white",12,52,7020,0,0,1,0,0,0
52,1,"white",40,52,55000,0,0,0,1,0,0
37,1,"white",NA,33,25000,0,1,0,0,0,0
30,0,"white",0,0,0,0,0,1,0,0,0
53,0,"white",NA,2,205,0,0,0,0,0,1
64,1,"white",0,0,0,1,0,0,0,0,0
61,0,"white",40,52,29000,0,0,1,0,0,0
53,0,"white",40,52,38000,0,0,1,0,0,0
54,1,"white",40,52,72000,0,0,1,0,0,0
42,0,"white",38,52,34000,0,0,0,1,0,0
47,1,"white",50,52,64000,0,0,1,0,0,0
51,1,"white",0,0,0,0,0,1,0,0,0
30,1,"white",35,52,39542,0,0,0,0,1,0
51,0,"white",75,52,45000,0,0,1,0,0,0
40,0,"white",40,52,54000,0,0,1,0,0,0
40,1,"white",40,52,54000,0,0,0,1,0,0
63,1,"white",NA,25,16700,0,0,1,0,0,0
57,0,"white",60,28,11536,0,1,0,0,0,0
53,0,"white",0,0,0,0,0,1,0,0,0
36,0,"white",0,0,0,0,0,0,1,0,0
45,1,"white",40,52,60000,0,0,1,0,0,0
57,0,"white",0,0,0,0,1,0,0,0,0
52,1,"white",0,0,0,0,0,1,0,0,0
51,1,"white",0,0,0,0,0,0,0,1,0
34,0,"white",0,0,0,0,0,1,0,0,0
38,1,"native",45,52,64000,0,0,1,0,0,0
64,0,"white",0,0,0,0,0,0,0,0,1
55,1,"white",48,52,90000,0,0,1,0,0,0
41,1,"white",40,52,36000,0,0,1,0,0,0
58,0,"white",22,52,18000,0,0,1,0,0,0
41,0,"white",50,52,30000,0,0,1,0,0,0
48,0,"white",NA,52,26000,0,1,0,0,0,0
33,1,"white",NA,36,18000,0,1,0,0,0,0
46,0,"white",40,52,56000,0,0,0,0,1,0
58,1,"white",44,52,178000,0,0,0,1,0,0
57,0,"white",40,52,80000,0,0,0,1,0,0
50,0,"white",0,0,0,0,0,1,0,0,0
59,1,"white",0,0,0,0,1,0,0,0,0
30,0,"white",NA,24,3000,0,0,1,0,0,0
45,0,"white",NA,1,325,0,0,0,1,0,0
49,1,"white",60,52,60000,0,0,0,0,1,0
43,0,"multiple/other",45,52,47000,0,0,1,0,0,0
45,1,"black",40,52,47000,0,0,1,0,0,0
26,0,"multiple/other",40,12,4000,0,0,0,1,0,0
53,0,"white",28,39,8000,0,0,0,0,1,0
59,1,"white",38,52,45000,0,0,0,0,1,0
64,1,"white",40,50,2500,0,0,1,0,0,0
61,0,"white",40,52,35000,0,0,0,1,0,0
55,0,"white",3,30,10550,0,0,0,1,0,0
56,1,"white",55,52,52000,0,0,0,1,0,0
36,0,"white",0,0,0,0,0,0,0,1,0
35,1,"white",65,52,102000,0,0,0,0,1,0
64,0,"white",0,0,0,0,0,1,0,0,0
62,1,"white",NA,26,12000,0,1,0,0,0,0
61,1,"white",8,32,35600,0,0,0,1,0,0
60,0,"white",45,52,85000,0,0,0,0,1,0
46,0,"white",0,0,0,0,0,1,0,0,0
46,1,"white",40,52,27000,0,0,1,0,0,0
42,0,"white",40,52,32000,0,0,1,0,0,0
32,0,"white",0,0,0,0,0,0,1,0,0
51,1,"white",40,52,33000,0,0,0,0,1,0
32,1,"white",NA,35,11300,0,1,0,0,0,0
51,0,"white",0,0,0,0,0,0,0,1,0
36,0,"white",40,52,18000,0,0,0,1,0,0
40,1,"white",40,52,75000,0,0,0,1,0,0
53,1,"white",60,52,40000,0,0,0,1,0,0
36,0,"white",40,52,59000,0,0,0,0,1,0
42,1,"white",NA,52,105000,0,0,0,0,1,0
63,1,"white",8,24,1800,0,0,0,0,0,1
53,0,"white",46,52,104000,0,0,0,0,1,0
64,0,"white",NA,52,15500,0,0,1,0,0,0
60,0,"white",40,52,50000,0,0,0,0,1,0
60,0,"white",40,52,52000,0,0,0,0,0,1
47,1,"asian/pacific",40,52,0,0,0,1,0,0,0
38,0,"asian/pacific",0,0,0,0,0,1,0,0,0
61,0,"white",40,52,36000,0,0,0,1,0,0
64,1,"white",40,52,69000,0,0,0,0,1,0
32,0,"white",20,38,7000,0,0,0,1,0,0
34,1,"white",55,52,52000,0,0,0,1,0,0
44,0,"white",60,52,33000,0,0,0,0,0,1
45,1,"white",40,52,1e+05,0,0,0,0,1,0
47,1,"white",40,52,45000,0,0,1,0,0,0
59,0,"white",40,52,96000,0,0,0,0,1,0
55,1,"white",40,16,47500,0,0,1,0,0,0
33,1,"white",40,52,45000,0,0,0,0,0,1
33,0,"white",55,52,1e+05,0,0,0,0,0,1
50,0,"black",0,0,0,0,0,0,0,1,0
50,1,"black",90,52,70000,0,0,1,0,0,0
59,1,"white",50,52,40000,0,0,1,0,0,0
55,0,"white",40,52,45000,0,0,1,0,0,0
53,0,"white",40,52,80000,0,0,0,1,0,0
63,0,"white",40,52,19000,0,0,1,0,0,0
48,0,"white",25,12,2000,0,0,1,0,0,0
52,1,"white",70,52,0,0,0,1,0,0,0
25,0,"white",38,52,32000,0,0,0,0,1,0
27,1,"white",40,52,27000,0,1,0,0,0,0
47,1,"white",40,52,54000,0,0,0,0,1,0
42,0,"white",NA,52,26000,0,0,0,0,1,0
39,0,"white",40,52,50000,0,0,0,0,1,0
41,1,"white",40,20,10000,0,0,0,0,1,0
44,1,"white",30,52,86000,0,0,0,0,0,1
61,1,"white",0,0,0,0,0,1,0,0,0
55,0,"white",40,52,20000,0,0,1,0,0,0
48,1,"white",40,52,39000,0,0,1,0,0,0
26,0,"white",40,52,26000,0,0,0,1,0,0
32,1,"white",40,52,1e+05,0,0,1,0,0,0
26,0,"white",40,52,29300,0,0,1,0,0,0
44,0,"white",30,52,30000,0,0,0,1,0,0
40,1,"white",55,52,0,0,0,0,0,1,0
44,1,"black",40,52,210000,0,0,0,1,0,0
45,0,"white",40,48,2500,0,0,0,1,0,0
59,0,"white",0,0,0,1,0,0,0,0,0
37,1,"white",40,52,22000,0,0,1,0,0,0
35,0,"white",40,50,25000,0,0,0,1,0,0
26,1,"white",46,52,41600,0,0,0,1,0,0
46,0,"white",40,52,37500,0,0,1,0,0,0
39,1,"white",40,52,70000,0,0,1,0,0,0
31,1,"white",NA,52,60000,0,0,1,0,0,0
57,0,"white",40,52,21000,0,0,1,0,0,0
47,0,"white",159,52,0,0,0,1,0,0,0
53,1,"white",0,0,0,0,0,1,0,0,0
51,0,"white",30,52,45000,0,0,0,0,1,0
49,0,"white",40,52,82000,0,0,0,0,0,1
40,0,"white",40,52,111000,0,0,0,0,0,1
38,1,"white",50,52,60000,0,0,0,0,1,0
46,1,"white",0,0,0,0,0,1,0,0,0
42,0,"white",50,50,32000,0,0,1,0,0,0
45,1,"white",45,52,0,0,0,0,0,1,0
54,1,"asian/pacific",40,52,1e+05,0,0,0,0,0,1
39,1,"white",50,52,46800,0,0,0,0,1,0
35,0,"white",40,52,35000,0,0,1,0,0,0
46,0,"white",29,52,55000,0,0,0,1,0,0
47,1,"white",40,52,67000,0,0,0,1,0,0
48,0,"white",40,52,19000,0,0,1,0,0,0
31,0,"white",40,52,18000,0,0,1,0,0,0
27,0,"white",7,52,22000,0,0,1,0,0,0
30,0,"white",19,52,20000,0,1,0,0,0,0
25,1,"white",NA,14,23000,0,0,1,0,0,0
56,1,"white",0,0,0,1,0,0,0,0,0
60,0,"white",40,52,0,0,0,0,0,1,0
54,1,"white",0,0,0,0,1,0,0,0,0
56,0,"asian/pacific",0,0,0,0,0,1,0,0,0
51,1,"white",40,52,40000,0,0,1,0,0,0
38,1,"white",40,52,2e+05,0,0,0,0,1,0
39,0,"white",40,52,78000,0,0,0,0,1,0
25,0,"black",0,0,0,1,0,0,0,0,0
54,1,"white",40,52,30000,0,0,1,0,0,0
54,0,"white",0,0,0,0,0,1,0,0,0
46,0,"white",30,52,13500,0,0,0,1,0,0
46,1,"white",40,52,150000,0,0,0,1,0,0
50,0,"white",0,0,0,0,0,1,0,0,0
26,0,"white",35,52,49000,0,0,1,0,0,0
31,1,"white",55,52,113000,0,0,0,0,1,0
31,0,"white",NA,52,95000,0,0,0,0,1,0
40,0,"white",31,26,2200,0,0,1,0,0,0
29,1,"white",30,52,28994,0,1,0,0,0,0
64,0,"white",0,0,0,0,0,0,0,1,0
45,0,"white",40,52,40000,0,0,0,1,0,0
43,1,"white",40,52,50000,0,0,0,1,0,0
54,1,"multiple/other",40,52,57000,0,0,1,0,0,0
57,0,"multiple/other",40,52,31439,0,0,1,0,0,0
27,0,"multiple/other",0,0,0,0,0,1,0,0,0
30,1,"white",40,52,2e+05,0,0,0,0,1,0
29,0,"white",40,52,63000,0,0,0,0,0,1
53,0,"white",55,52,128000,0,0,0,0,1,0
57,1,"white",40,52,128000,0,0,0,0,1,0
44,1,"white",36,52,75000,0,0,0,1,0,0
42,0,"white",32,52,8736,0,0,0,0,1,0
39,1,"white",80,52,10000,0,0,1,0,0,0
45,0,"white",40,8,3000,0,0,1,0,0,0
39,0,"white",50,52,1099999,0,0,0,0,1,0
29,1,"white",40,52,50000,0,0,0,0,0,1
41,1,"white",40,12,6000,0,0,1,0,0,0
38,0,"white",40,52,32000,0,0,1,0,0,0
61,1,"white",40,38,65000,0,1,0,0,0,0
53,0,"white",32,52,35000,0,0,1,0,0,0
28,1,"white",40,52,40000,0,0,0,1,0,0
25,0,"white",NA,40,32000,0,0,0,1,0,0
37,0,"black",0,0,0,0,0,1,0,0,0
55,0,"white",40,52,45800,0,0,0,0,1,0
52,1,"white",40,52,0,0,0,0,0,1,0
33,0,"white",46,52,20000,0,0,0,1,0,0
30,0,"white",25,52,0,0,0,1,0,0,0
28,0,"white",38,52,25000,0,0,1,0,0,0
48,1,"multiple/other",40,52,99000,0,1,0,0,0,0
38,1,"white",38,51,58000,0,0,0,0,1,0
35,0,"white",40,52,60000,0,0,0,0,0,1
49,1,"white",NA,52,30000,0,1,0,0,0,0
50,0,"white",0,0,0,0,0,0,0,1,0
27,0,"white",0,0,0,1,0,0,0,0,0
29,1,"white",NA,52,0,1,0,0,0,0,0
35,0,"white",24,52,33280,0,0,0,1,0,0
46,1,"white",0,0,0,0,0,0,0,1,0
32,0,"white",NA,52,22000,0,0,0,1,0,0
37,1,"white",52,52,56000,0,0,1,0,0,0
35,0,"white",0,0,0,0,0,1,0,0,0
52,1,"white",0,0,0,0,0,1,0,0,0
64,0,"white",0,0,0,0,0,0,0,1,0
47,1,"white",40,52,34000,0,0,0,1,0,0
58,0,"white",0,0,0,0,0,1,0,0,0
61,1,"white",40,52,50000,0,0,1,0,0,0
36,1,"white",35,52,6875,0,0,0,0,1,0
37,0,"white",40,52,65000,0,0,0,0,1,0
55,1,"white",40,52,0,0,0,0,0,1,0
51,0,"white",37,52,5e+05,0,0,1,0,0,0
64,0,"white",0,0,0,0,0,0,0,0,1
38,1,"white",40,52,30000,0,0,0,1,0,0
35,0,"white",0,0,0,0,0,1,0,0,0
40,0,"white",38,52,64000,0,0,0,0,0,1
40,1,"white",NA,52,46000,0,0,0,0,1,0
30,0,"white",NA,7,12000,0,0,1,0,0,0
44,1,"white",NA,52,31000,0,0,0,0,1,0
46,0,"white",0,0,0,0,0,0,0,1,0
41,1,"asian/pacific",NA,52,120000,0,0,0,0,1,0
37,0,"white",60,52,57500,0,0,0,0,1,0
